TaskID,TaskType,SourceRegion,ExecRegion,ArrivalHour,StartHour,Duration_h,FinishHour,GPU_Demand,PowerRate_MW_per_GPU,GPU_h,IT_MWh,MaxLatency_ms,ActualLatency_ms,LatestFinishHour
11444,BatchInference,RegionE,RegionE,1109,1112,2.783333333333333,1114.7833333333333,20.0,0.1,55.666666666666664,5.566666666666666,80.0,5.0,2406.0
11445,BatchInference,RegionF,RegionF,1583,1583,1.9166666666666667,1584.9166666666667,9.0,0.1,17.25,1.725,80.0,5.0,2406.0
11446,AITraining,RegionB,RegionB,2059,2059,4.65,2063.65,97.0,0.16,451.05,72.168,150.0,5.0,2406.0
11447,BatchInference,RegionB,RegionB,260,260,3.5833333333333335,263.5833333333333,8.0,0.1,28.666666666666668,2.866666666666667,80.0,5.0,2406.0
11448,BatchInference,RegionB,RegionB,854,854,4.8,858.8,21.0,0.1,100.8,10.08,80.0,5.0,2406.0
11449,BatchInference,RegionC,RegionC,518,518,3.466666666666667,521.4666666666667,5.0,0.1,17.333333333333336,1.7333333333333336,80.0,5.0,2406.0
11450,RealTimeInference,RegionC,RegionC,725,725,6.333333333333333,731.3333333333334,7.0,0.08,44.33333333333333,3.5466666666666664,20.0,5.0,732.0
11451,BatchInference,RegionE,RegionE,1169,1169,3.2333333333333334,1172.2333333333333,9.0,0.1,29.1,2.91,80.0,5.0,2406.0
11452,BatchInference,RegionF,RegionF,90,90,3.75,93.75,21.0,0.1,78.75,7.875,80.0,5.0,2406.0
11453,AITraining,RegionC,RegionC,32,32,2.1333333333333333,34.13333333333333,112.0,0.16,238.93333333333334,38.22933333333334,150.0,5.0,2406.0
11454,AITraining,RegionD,RegionD,1360,1360,1.9166666666666667,1361.9166666666667,124.0,0.16,237.66666666666669,38.02666666666667,150.0,5.0,2406.0
11455,AITraining,RegionD,RegionD,1254,1254,5.45,1259.45,28.0,0.16,152.6,24.416,150.0,5.0,2406.0
11456,AITraining,RegionE,RegionE,358,358,5.533333333333333,363.53333333333336,29.0,0.16,160.46666666666667,25.674666666666667,150.0,5.0,2406.0
11457,BatchInference,RegionD,RegionD,759,759,5.0,764.0,11.0,0.1,55.0,5.5,80.0,5.0,2406.0
11458,BatchInference,RegionF,RegionF,584,585,2.933333333333333,587.9333333333333,10.0,0.1,29.333333333333332,2.9333333333333336,80.0,5.0,2406.0
11459,BatchInference,RegionA,RegionA,1520,1520,3.3666666666666667,1523.3666666666666,10.0,0.1,33.666666666666664,3.3666666666666667,80.0,5.0,2406.0
11460,AITraining,RegionD,RegionD,1561,1561,1.15,1562.15,42.0,0.16,48.3,7.728,150.0,5.0,2406.0
11461,BatchInference,RegionB,RegionB,1237,1237,5.333333333333333,1242.3333333333333,14.0,0.1,74.66666666666666,7.466666666666666,80.0,5.0,2406.0
11462,BatchInference,RegionC,RegionC,744,744,3.75,747.75,16.0,0.1,60.0,6.0,80.0,5.0,2406.0
11463,RealTimeInference,RegionC,RegionC,981,981,2.8666666666666667,983.8666666666667,7.0,0.08,20.066666666666666,1.6053333333333333,20.0,5.0,984.0
11464,RealTimeInference,RegionC,RegionC,1856,1856,6.0,1862.0,7.0,0.08,42.0,3.36,20.0,5.0,1862.0
11465,BatchInference,RegionF,RegionF,559,559,0.6166666666666667,559.6166666666667,10.0,0.1,6.166666666666667,0.6166666666666667,80.0,5.0,2406.0
11466,RealTimeInference,RegionA,RegionA,1507,1507,1.5833333333333333,1508.5833333333333,3.0,0.08,4.75,0.38,20.0,5.0,1509.0
11467,AITraining,RegionD,RegionD,486,486,2.1,488.1,123.0,0.16,258.3,41.328,150.0,5.0,2406.0
11468,BatchInference,RegionC,RegionC,743,743,3.6666666666666665,746.6666666666666,15.0,0.1,55.0,5.5,80.0,5.0,2406.0
11469,BatchInference,RegionD,RegionD,501,501,1.25,502.25,8.0,0.1,10.0,1.0,80.0,5.0,2406.0
11470,BatchInference,RegionD,RegionD,215,215,1.2,216.2,22.0,0.1,26.4,2.64,80.0,5.0,2406.0
11471,AITraining,RegionF,RegionF,1084,1084,1.8333333333333333,1085.8333333333333,66.0,0.16,121.0,19.36,150.0,5.0,2406.0
11472,AITraining,RegionA,RegionA,2230,2230,2.466666666666667,2232.4666666666667,54.0,0.16,133.20000000000002,21.312000000000005,150.0,5.0,2406.0
11473,AITraining,RegionD,RegionD,800,800,2.0,802.0,72.0,0.16,144.0,23.04,150.0,5.0,2406.0
11474,RealTimeInference,RegionA,RegionA,644,644,4.316666666666666,648.3166666666667,1.0,0.08,4.316666666666666,0.3453333333333333,20.0,5.0,649.0
11475,BatchInference,RegionC,RegionC,476,476,6.283333333333333,482.28333333333336,21.0,0.1,131.95,13.195,80.0,5.0,2406.0
11476,BatchInference,RegionD,RegionD,1297,1297,4.8,1301.8,13.0,0.1,62.4,6.24,80.0,5.0,2406.0
11477,BatchInference,RegionE,RegionE,874,874,3.066666666666667,877.0666666666667,14.0,0.1,42.93333333333334,4.293333333333334,80.0,5.0,2406.0
11478,AITraining,RegionF,RegionF,228,228,5.05,233.05,104.0,0.16,525.1999999999999,84.032,150.0,5.0,2406.0
11479,BatchInference,RegionA,RegionA,2320,2320,6.133333333333334,2326.133333333333,18.0,0.1,110.4,11.040000000000001,80.0,5.0,2406.0
11480,BatchInference,RegionB,RegionB,901,901,5.45,906.45,6.0,0.1,32.7,3.2700000000000005,80.0,5.0,2406.0
11481,AITraining,RegionD,RegionD,1875,1875,6.116666666666666,1881.1166666666666,88.0,0.16,538.2666666666667,86.12266666666666,150.0,5.0,2406.0
11482,RealTimeInference,RegionB,RegionB,427,427,6.083333333333333,433.0833333333333,4.0,0.08,24.333333333333332,1.9466666666666665,20.0,5.0,434.0
11483,AITraining,RegionE,RegionE,74,74,4.5,78.5,41.0,0.16,184.5,29.52,150.0,5.0,2406.0
11484,RealTimeInference,RegionC,RegionC,2187,2187,5.233333333333333,2192.233333333333,3.0,0.08,15.7,1.256,20.0,5.0,2193.0
11485,AITraining,RegionA,RegionA,499,499,1.3166666666666667,500.31666666666666,45.0,0.16,59.25,9.48,150.0,5.0,2406.0
11486,BatchInference,RegionA,RegionA,2174,2174,6.55,2180.55,18.0,0.1,117.89999999999999,11.79,80.0,5.0,2406.0
11487,BatchInference,RegionB,RegionB,684,684,0.4666666666666667,684.4666666666667,5.0,0.1,2.3333333333333335,0.23333333333333336,80.0,5.0,2406.0
11488,RealTimeInference,RegionB,RegionB,492,492,1.25,493.25,7.0,0.08,8.75,0.7000000000000001,20.0,5.0,494.0
11489,RealTimeInference,RegionB,RegionB,1508,1508,0.8833333333333333,1508.8833333333334,5.0,0.08,4.416666666666666,0.3533333333333333,20.0,5.0,1509.0
11490,AITraining,RegionF,RegionF,2248,2248,4.083333333333333,2252.0833333333335,27.0,0.16,110.24999999999999,17.639999999999997,150.0,5.0,2406.0
11491,BatchInference,RegionF,RegionF,378,378,4.433333333333334,382.43333333333334,14.0,0.1,62.06666666666667,6.206666666666667,80.0,5.0,2406.0
11492,AITraining,RegionB,RegionB,1150,1150,5.55,1155.55,73.0,0.16,405.15,64.824,150.0,5.0,2406.0
11493,BatchInference,RegionB,RegionB,640,640,1.7166666666666666,641.7166666666667,12.0,0.1,20.599999999999998,2.06,80.0,5.0,2406.0
11494,RealTimeInference,RegionB,RegionB,1485,1485,6.483333333333333,1491.4833333333333,4.0,0.08,25.933333333333334,2.074666666666667,20.0,5.0,1492.0
11495,AITraining,RegionE,RegionE,1144,1144,2.7666666666666666,1146.7666666666667,37.0,0.16,102.36666666666666,16.378666666666668,150.0,5.0,2406.0
11496,AITraining,RegionE,RegionE,721,721,3.433333333333333,724.4333333333333,104.0,0.16,357.06666666666666,57.13066666666667,150.0,5.0,2406.0
11497,BatchInference,RegionE,RegionE,2070,2070,6.483333333333333,2076.483333333333,16.0,0.1,103.73333333333333,10.373333333333335,80.0,5.0,2406.0
11498,BatchInference,RegionF,RegionF,1063,1063,0.8,1063.8,20.0,0.1,16.0,1.6,80.0,5.0,2406.0
11499,BatchInference,RegionA,RegionA,2040,2040,6.583333333333333,2046.5833333333333,11.0,0.1,72.41666666666666,7.241666666666666,80.0,5.0,2406.0
11500,RealTimeInference,RegionA,RegionA,460,460,2.6333333333333333,462.6333333333333,2.0,0.08,5.266666666666667,0.42133333333333334,20.0,5.0,463.0
11501,BatchInference,RegionC,RegionC,794,794,1.0166666666666666,795.0166666666667,10.0,0.1,10.166666666666666,1.0166666666666666,80.0,5.0,2406.0
11502,AITraining,RegionE,RegionE,670,670,2.6,672.6,63.0,0.16,163.8,26.208000000000002,150.0,5.0,2406.0
11503,AITraining,RegionF,RegionF,103,103,5.983333333333333,108.98333333333333,88.0,0.16,526.5333333333333,84.24533333333333,150.0,5.0,2406.0
11504,AITraining,RegionF,RegionF,2166,2166,4.7,2170.7,86.0,0.16,404.2,64.672,150.0,5.0,2406.0
11505,BatchInference,RegionA,RegionA,1398,1398,3.55,1401.55,14.0,0.1,49.699999999999996,4.97,80.0,5.0,2406.0
11506,AITraining,RegionD,RegionD,604,604,1.45,605.45,18.0,0.16,26.099999999999998,4.176,150.0,5.0,2406.0
11507,RealTimeInference,RegionB,RegionB,1821,1821,6.183333333333334,1827.1833333333334,7.0,0.08,43.28333333333333,3.462666666666667,20.0,5.0,1828.0
11508,BatchInference,RegionC,RegionC,1855,1855,2.0833333333333335,1857.0833333333333,12.0,0.1,25.0,2.5,80.0,5.0,2406.0
11509,RealTimeInference,RegionC,RegionC,2364,2364,1.0,2365.0,7.0,0.08,7.0,0.56,20.0,5.0,2365.0
11510,BatchInference,RegionE,RegionE,1639,1639,4.383333333333334,1643.3833333333334,13.0,0.1,56.98333333333334,5.698333333333334,80.0,5.0,2406.0
11511,AITraining,RegionF,RegionF,1326,1326,1.1666666666666667,1327.1666666666667,123.0,0.16,143.5,22.96,150.0,5.0,2406.0
11512,BatchInference,RegionA,RegionA,771,771,6.0,777.0,4.0,0.1,24.0,2.4000000000000004,80.0,5.0,2406.0
11513,RealTimeInference,RegionA,RegionA,1917,1917,5.75,1922.75,1.0,0.08,5.75,0.46,20.0,5.0,1923.0
11514,RealTimeInference,RegionB,RegionB,456,456,0.95,456.95,7.0,0.08,6.6499999999999995,0.5319999999999999,20.0,5.0,457.0
11515,BatchInference,RegionD,RegionD,253,253,4.033333333333333,257.03333333333336,4.0,0.1,16.133333333333333,1.6133333333333333,80.0,5.0,2406.0
11516,AITraining,RegionE,RegionE,191,191,3.95,194.95,85.0,0.16,335.75,53.72,150.0,5.0,2406.0
11517,AITraining,RegionF,RegionF,1462,1462,1.4833333333333334,1463.4833333333333,126.0,0.16,186.9,29.904,150.0,5.0,2406.0
11518,RealTimeInference,RegionA,RegionA,1799,1799,5.383333333333334,1804.3833333333334,5.0,0.08,26.916666666666668,2.1533333333333333,20.0,5.0,1805.0
11519,AITraining,RegionD,RegionD,257,257,1.55,258.55,99.0,0.16,153.45000000000002,24.552000000000003,150.0,5.0,2406.0
11520,RealTimeInference,RegionA,RegionA,1505,1505,2.55,1507.55,6.0,0.08,15.299999999999999,1.224,20.0,5.0,1508.0
11521,BatchInference,RegionC,RegionC,2126,2126,0.8666666666666667,2126.866666666667,14.0,0.1,12.133333333333333,1.2133333333333334,80.0,5.0,2406.0
11522,AITraining,RegionE,RegionE,186,186,3.2333333333333334,189.23333333333332,38.0,0.16,122.86666666666667,19.65866666666667,150.0,5.0,2406.0
11523,RealTimeInference,RegionC,RegionC,103,103,0.55,103.55,6.0,0.08,3.3000000000000003,0.264,20.0,5.0,104.0
11524,RealTimeInference,RegionE,RegionE,1981,1981,6.183333333333334,1987.1833333333334,1.0,0.08,6.183333333333334,0.4946666666666667,20.0,5.0,1988.0
11525,AITraining,RegionC,RegionC,729,729,3.55,732.55,111.0,0.16,394.04999999999995,63.047999999999995,150.0,5.0,2406.0
11526,AITraining,RegionD,RegionD,524,524,3.0166666666666666,527.0166666666667,23.0,0.16,69.38333333333333,11.101333333333333,150.0,5.0,2406.0
11527,RealTimeInference,RegionB,RegionB,1266,1266,1.75,1267.75,2.0,0.08,3.5,0.28,20.0,5.0,1268.0
11528,RealTimeInference,RegionB,RegionB,1309,1309,4.45,1313.45,2.0,0.08,8.9,0.7120000000000001,20.0,5.0,1314.0
11529,BatchInference,RegionD,RegionD,798,798,1.85,799.85,15.0,0.1,27.75,2.7750000000000004,80.0,5.0,2406.0
11530,RealTimeInference,RegionC,RegionC,1742,1742,5.616666666666666,1747.6166666666666,1.0,0.08,5.616666666666666,0.4493333333333333,20.0,5.0,1748.0
11531,RealTimeInference,RegionA,RegionA,1233,1233,2.3,1235.3,6.0,0.08,13.799999999999999,1.1039999999999999,20.0,5.0,1236.0
11532,RealTimeInference,RegionA,RegionA,2349,2349,0.6,2349.6,5.0,0.08,3.0,0.24,20.0,5.0,2350.0
11533,AITraining,RegionD,RegionD,505,505,6.083333333333333,511.0833333333333,24.0,0.16,146.0,23.36,150.0,5.0,2406.0
11534,RealTimeInference,RegionB,RegionB,1630,1630,6.45,1636.45,3.0,0.08,19.35,1.548,20.0,5.0,1637.0
11535,AITraining,RegionE,RegionE,355,355,4.916666666666667,359.9166666666667,125.0,0.16,614.5833333333334,98.33333333333334,150.0,5.0,2406.0
11536,BatchInference,RegionE,RegionE,673,673,1.2666666666666666,674.2666666666667,22.0,0.1,27.866666666666667,2.786666666666667,80.0,5.0,2406.0
11537,RealTimeInference,RegionE,RegionE,812,812,0.2,812.2,2.0,0.08,0.4,0.032,20.0,5.0,813.0
11538,RealTimeInference,RegionA,RegionA,811,811,2.7333333333333334,813.7333333333333,2.0,0.08,5.466666666666667,0.43733333333333335,20.0,5.0,814.0
11539,BatchInference,RegionB,RegionB,1416,1416,2.0,1418.0,13.0,0.1,26.0,2.6,80.0,5.0,2406.0
11540,BatchInference,RegionB,RegionB,631,631,6.5,637.5,6.0,0.1,39.0,3.9000000000000004,80.0,5.0,2406.0
11541,AITraining,RegionE,RegionE,1600,1600,2.466666666666667,1602.4666666666667,33.0,0.16,81.4,13.024000000000001,150.0,5.0,2406.0
11542,RealTimeInference,RegionC,RegionC,109,109,5.9,114.9,7.0,0.08,41.300000000000004,3.3040000000000003,20.0,5.0,115.0
11543,AITraining,RegionF,RegionF,763,763,5.05,768.05,22.0,0.16,111.1,17.776,150.0,5.0,2406.0
11544,AITraining,RegionA,RegionA,1985,1985,5.783333333333333,1990.7833333333333,20.0,0.16,115.66666666666666,18.506666666666664,150.0,5.0,2406.0
11545,RealTimeInference,RegionA,RegionA,1408,1408,5.883333333333334,1413.8833333333334,4.0,0.08,23.533333333333335,1.882666666666667,20.0,5.0,1414.0
11546,RealTimeInference,RegionA,RegionA,1529,1529,3.2333333333333334,1532.2333333333333,5.0,0.08,16.166666666666668,1.2933333333333334,20.0,5.0,1533.0
11547,AITraining,RegionD,RegionD,1442,1442,6.633333333333334,1448.6333333333334,112.0,0.16,742.9333333333334,118.86933333333334,150.0,5.0,2406.0
11548,AITraining,RegionE,RegionE,873,873,4.916666666666667,877.9166666666666,39.0,0.16,191.75,30.68,150.0,5.0,2406.0
11549,RealTimeInference,RegionC,RegionC,607,607,1.9666666666666666,608.9666666666667,4.0,0.08,7.866666666666666,0.6293333333333333,20.0,5.0,609.0
11550,RealTimeInference,RegionD,RegionD,617,617,5.0,622.0,7.0,0.08,35.0,2.8000000000000003,20.0,5.0,622.0
11551,AITraining,RegionB,RegionB,1813,1813,1.8666666666666667,1814.8666666666666,109.0,0.16,203.46666666666667,32.55466666666667,150.0,5.0,2406.0
11552,RealTimeInference,RegionA,RegionA,778,778,5.316666666666666,783.3166666666667,1.0,0.08,5.316666666666666,0.42533333333333334,20.0,5.0,784.0
11553,AITraining,RegionD,RegionD,713,713,0.6,713.6,44.0,0.16,26.4,4.224,150.0,5.0,2406.0
11554,RealTimeInference,RegionB,RegionB,1176,1176,0.85,1176.85,3.0,0.08,2.55,0.204,20.0,5.0,1177.0
11555,BatchInference,RegionD,RegionD,1940,1940,3.8833333333333333,1943.8833333333334,8.0,0.1,31.066666666666666,3.106666666666667,80.0,5.0,2406.0
11556,AITraining,RegionF,RegionF,909,909,6.6,915.6,94.0,0.16,620.4,99.264,150.0,5.0,2406.0
11557,BatchInference,RegionF,RegionF,923,923,3.8333333333333335,926.8333333333334,11.0,0.1,42.16666666666667,4.216666666666668,80.0,5.0,2406.0
11558,RealTimeInference,RegionA,RegionA,928,928,0.31666666666666665,928.3166666666667,3.0,0.08,0.95,0.076,20.0,5.0,929.0
11559,BatchInference,RegionB,RegionB,1748,1748,1.9166666666666667,1749.9166666666667,4.0,0.1,7.666666666666667,0.7666666666666667,80.0,5.0,2406.0
11560,RealTimeInference,RegionB,RegionB,2077,2077,2.283333333333333,2079.2833333333333,4.0,0.08,9.133333333333333,0.7306666666666667,20.0,5.0,2080.0
11561,BatchInference,RegionD,RegionD,142,142,3.15,145.15,4.0,0.1,12.6,1.26,80.0,5.0,2406.0
11562,BatchInference,RegionE,RegionE,1626,1626,5.9,1631.9,18.0,0.1,106.2,10.620000000000001,80.0,5.0,2406.0
11563,RealTimeInference,RegionD,RegionD,200,200,0.5,200.5,1.0,0.08,0.5,0.04,20.0,5.0,201.0
11564,AITraining,RegionB,RegionB,1880,1880,0.4166666666666667,1880.4166666666667,120.0,0.16,50.0,8.0,150.0,5.0,2406.0
11565,RealTimeInference,RegionA,RegionA,2094,2094,2.816666666666667,2096.8166666666666,5.0,0.08,14.083333333333334,1.1266666666666667,20.0,5.0,2097.0
11566,RealTimeInference,RegionB,RegionB,1593,1593,1.95,1594.95,2.0,0.08,3.9,0.312,20.0,5.0,1595.0
11567,AITraining,RegionE,RegionE,2039,2046,3.533333333333333,2049.5333333333333,39.0,0.16,137.79999999999998,22.048,150.0,5.0,2406.0
11568,RealTimeInference,RegionC,RegionC,2071,2071,0.85,2071.85,7.0,0.08,5.95,0.47600000000000003,20.0,5.0,2072.0
11569,RealTimeInference,RegionC,RegionC,818,818,4.683333333333334,822.6833333333333,1.0,0.08,4.683333333333334,0.3746666666666667,20.0,5.0,823.0
11570,BatchInference,RegionF,RegionF,158,158,2.783333333333333,160.78333333333333,15.0,0.1,41.75,4.175,80.0,5.0,2406.0
11571,RealTimeInference,RegionA,RegionA,57,57,0.55,57.55,7.0,0.08,3.8500000000000005,0.30800000000000005,20.0,5.0,58.0
11572,BatchInference,RegionB,RegionB,510,510,1.1166666666666667,511.1166666666667,9.0,0.1,10.05,1.0050000000000001,80.0,5.0,2406.0
11573,RealTimeInference,RegionB,RegionB,1623,1623,4.733333333333333,1627.7333333333333,1.0,0.08,4.733333333333333,0.3786666666666667,20.0,5.0,1628.0
11574,RealTimeInference,RegionB,RegionB,1450,1450,5.166666666666667,1455.1666666666667,4.0,0.08,20.666666666666668,1.6533333333333335,20.0,5.0,1456.0
11575,AITraining,RegionE,RegionE,2267,2267,1.7166666666666666,2268.7166666666667,101.0,0.16,173.38333333333333,27.741333333333333,150.0,5.0,2406.0
11576,RealTimeInference,RegionC,RegionC,2286,2286,4.683333333333334,2290.6833333333334,7.0,0.08,32.78333333333333,2.6226666666666665,20.0,5.0,2291.0
11577,AITraining,RegionA,RegionA,2294,2294,2.7666666666666666,2296.766666666667,115.0,0.16,318.1666666666667,50.90666666666667,150.0,5.0,2406.0
11578,AITraining,RegionD,RegionD,749,749,2.6666666666666665,751.6666666666666,67.0,0.16,178.66666666666666,28.586666666666666,150.0,5.0,2406.0
11579,AITraining,RegionD,RegionD,367,367,5.233333333333333,372.23333333333335,21.0,0.16,109.9,17.584,150.0,5.0,2406.0
11580,BatchInference,RegionC,RegionC,1780,1780,3.2,1783.2,12.0,0.1,38.400000000000006,3.8400000000000007,80.0,5.0,2406.0
11581,AITraining,RegionE,RegionE,1073,1073,2.716666666666667,1075.7166666666667,113.0,0.16,306.98333333333335,49.117333333333335,150.0,5.0,2406.0
11582,AITraining,RegionF,RegionF,1057,1057,2.0833333333333335,1059.0833333333333,52.0,0.16,108.33333333333334,17.333333333333336,150.0,5.0,2406.0
11583,BatchInference,RegionF,RegionF,1959,1959,4.95,1963.95,20.0,0.1,99.0,9.9,80.0,5.0,2406.0
11584,RealTimeInference,RegionA,RegionA,1328,1328,4.783333333333333,1332.7833333333333,4.0,0.08,19.133333333333333,1.5306666666666666,20.0,5.0,1333.0
11585,BatchInference,RegionB,RegionB,1075,1075,4.75,1079.75,15.0,0.1,71.25,7.125,80.0,5.0,2406.0
11586,RealTimeInference,RegionB,RegionB,594,594,5.883333333333334,599.8833333333333,5.0,0.08,29.416666666666668,2.3533333333333335,20.0,5.0,600.0
11587,RealTimeInference,RegionB,RegionB,887,887,3.4833333333333334,890.4833333333333,7.0,0.08,24.383333333333333,1.9506666666666668,20.0,5.0,891.0
11588,AITraining,RegionE,RegionE,625,625,5.066666666666666,630.0666666666667,66.0,0.16,334.4,53.504,150.0,5.0,2406.0
11589,RealTimeInference,RegionC,RegionC,661,661,0.5,661.5,6.0,0.08,3.0,0.24,20.0,5.0,662.0
11590,AITraining,RegionA,RegionA,2082,2082,6.083333333333333,2088.0833333333335,30.0,0.16,182.5,29.2,150.0,5.0,2406.0
11591,RealTimeInference,RegionA,RegionA,434,434,0.16666666666666666,434.1666666666667,1.0,0.08,0.16666666666666666,0.013333333333333332,20.0,5.0,435.0
11592,AITraining,RegionD,RegionD,1196,1196,5.783333333333333,1201.7833333333333,95.0,0.16,549.4166666666666,87.90666666666667,150.0,5.0,2406.0
11593,BatchInference,RegionC,RegionC,630,630,4.716666666666667,634.7166666666667,13.0,0.1,61.31666666666667,6.131666666666668,80.0,5.0,2406.0
11594,BatchInference,RegionD,RegionD,2294,2294,2.25,2296.25,20.0,0.1,45.0,4.5,80.0,5.0,2406.0
11595,AITraining,RegionF,RegionF,2318,2318,1.0166666666666666,2319.016666666667,88.0,0.16,89.46666666666667,14.314666666666668,150.0,5.0,2406.0
11596,RealTimeInference,RegionE,RegionE,754,754,6.2,760.2,4.0,0.08,24.8,1.9840000000000002,20.0,5.0,761.0
11597,RealTimeInference,RegionA,RegionA,1448,1448,5.533333333333333,1453.5333333333333,5.0,0.08,27.666666666666664,2.2133333333333334,20.0,5.0,1454.0
11598,BatchInference,RegionB,RegionB,234,234,2.3666666666666667,236.36666666666667,4.0,0.1,9.466666666666667,0.9466666666666668,80.0,5.0,2406.0
11599,BatchInference,RegionB,RegionB,749,749,0.23333333333333334,749.2333333333333,16.0,0.1,3.7333333333333334,0.37333333333333335,80.0,5.0,2406.0
11600,AITraining,RegionE,RegionE,1382,1382,3.55,1385.55,116.0,0.16,411.79999999999995,65.88799999999999,150.0,5.0,2406.0
11601,RealTimeInference,RegionC,RegionC,1522,1522,3.316666666666667,1525.3166666666666,2.0,0.08,6.633333333333334,0.5306666666666667,20.0,5.0,1526.0
11602,AITraining,RegionF,RegionF,201,201,0.8833333333333333,201.88333333333333,84.0,0.16,74.2,11.872,150.0,5.0,2406.0
11603,BatchInference,RegionA,RegionA,992,992,3.45,995.45,18.0,0.1,62.1,6.210000000000001,80.0,5.0,2406.0
11604,AITraining,RegionD,RegionD,1961,1961,2.716666666666667,1963.7166666666667,28.0,0.16,76.06666666666666,12.170666666666666,150.0,5.0,2406.0
11605,RealTimeInference,RegionA,RegionA,273,273,5.633333333333334,278.6333333333333,1.0,0.08,5.633333333333334,0.4506666666666667,20.0,5.0,279.0
11606,AITraining,RegionD,RegionD,469,469,3.6166666666666667,472.6166666666667,72.0,0.16,260.4,41.663999999999994,150.0,5.0,2406.0
11607,AITraining,RegionE,RegionE,227,227,1.2,228.2,64.0,0.16,76.8,12.288,150.0,5.0,2406.0
11608,BatchInference,RegionE,RegionE,1625,1625,1.7,1626.7,21.0,0.1,35.699999999999996,3.57,80.0,5.0,2406.0
