Hour,Region,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,SOC_MWh,NetGridImport_MW,CarbonEmission_tCO2,IT_Load_MW,DirectRenewable_MW,Cost_CNY
1949,RegionB,6.1236666667,387.476333,877.65,429.99,0.0,0.5929,451.656,0.0,797.946,0.0,0.0,0.0,0.0,320.0,451.656,267.7868,393.5999996667,79.70399999999995,194207.56344
1949,RegionC,8.9783333333,379.821667,877.65,417.52,0.0,0.5622,439.9661,0.0,781.0721,0.0,0.0,0.0,0.0,300.0,439.9661,247.3489,388.8000003333,96.5779,183694.64607199997
1949,RegionD,64.31,418.72,877.65,267.96,209.01,0.4293,390.2655,180.0,469.6371,0.0,0.0,0.0,0.0,900.0,210.2655,167.541,483.03000000000003,228.0129,66953.74338
1949,RegionE,95.0413333333,353.818667,877.65,236.8,184.7,0.2249,252.4837,220.0,349.0587,0.0,0.0,0.0,0.0,820.0,32.4837,56.7836,448.86000033330004,308.5913,19154.140160000003
1949,RegionF,84.72,372.43,877.65,249.27,194.43,0.2658,290.8235,220.0,306.6627,1.2303,60.0,61.2303,0.0,850.0,70.8235,77.3009,457.15,349.75699999999995,29718.973845000008
1950,RegionA,12.8016666667,390.398333,950.0,448.49,0.0,0.6212,479.0016,0.0,884.6816,0.0,0.0,0.0,0.0,350.0,479.0016,297.5558,403.19999966669997,65.3184,214827.427584
1950,RegionB,9.8253333333,383.774667,950.0,429.8,0.0,0.5812,451.656,0.0,870.296,0.0,0.0,0.0,0.0,320.0,451.656,262.5025,393.60000033330004,79.70399999999995,194121.7488
1950,RegionC,10.3006666667,378.499333,950.0,417.34,0.0,0.5511,439.9661,0.0,853.4221,0.0,0.0,0.0,0.0,300.0,439.9661,242.4653,388.7999996667,96.5779,183615.45217399998
1950,RegionD,96.62,381.98,950.0,267.85,208.92,0.4208,382.88,180.0,540.272,0.0,0.0,0.0,0.0,900.0,202.88,161.1159,478.6,229.72799999999995,64948.80800000001
1950,RegionE,64.36,398.16,950.0,236.7,184.63,0.2204,260.1675,220.0,412.0175,0.0,0.0,0.0,0.0,820.0,40.1675,57.3409,462.52000000000004,317.9825,20963.047250000003
1950,RegionF,60.1873333333,397.812667,950.0,249.16,194.34,0.2605,238.4806,220.0,386.8206,0.0,0.0,0.0,0.0,850.0,18.4806,62.1242,458.00000033329997,343.1794,16665.026295999996
1951,RegionA,19.208,383.992,1012.13,689.7,0.0,0.6079,479.0016,0.0,946.8116,0.0,0.0,0.0,0.0,350.0,479.0016,291.1851,403.20000000000005,65.3184,330367.40352
1951,RegionB,9.0416666667,384.558333,1012.13,660.96,0.0,0.5687,451.656,0.0,932.426,0.0,0.0,0.0,0.0,320.0,451.656,256.8568,393.5999996667,79.70399999999995,298526.54976
1951,RegionC,10.4693333333,378.330667,1012.13,641.8,0.0,0.5392,439.9661,0.0,915.5521,0.0,0.0,0.0,0.0,300.0,439.9661,237.2297,388.8000003333,96.5779,282370.24298
1951,RegionD,112.2276666667,350.942333,1012.13,411.9,321.28,0.4118,366.2464,180.0,605.5188,0.0,0.0,0.0,0.0,900.0,186.2464,150.8203,463.16999966670005,226.61119999999994,93026.49216
1951,RegionE,69.7933333333,374.076667,1012.13,364.01,283.93,0.2157,223.8284,220.0,461.1209,0.0,0.0,0.0,0.0,820.0,3.8284,48.2798,443.87000033329997,331.0091,19011.17588399999
1951,RegionF,74.3413333333,392.838667,1012.13,383.17,298.87,0.2549,251.8465,220.0,450.6579,0.0,0.0,0.0,0.0,850.0,31.8465,64.1957,467.1800003333,341.4721,30748.623405000006
1952,RegionA,8.9373333333,394.262667,1059.81,689.42,0.0,0.5945,479.0016,0.0,994.4916,0.0,0.0,0.0,0.0,350.0,479.0016,284.7665,403.2000003333,65.3184,330233.28307199996
1952,RegionB,14.8593333333,378.740667,1059.81,660.7,0.0,0.5562,451.656,0.0,980.106,0.0,0.0,0.0,0.0,320.0,451.656,251.2111,393.6000003333,79.70399999999995,298409.1192
1952,RegionC,11.7143333333,377.085667,1059.81,641.55,0.0,0.5274,439.9661,0.0,963.2321,0.0,0.0,0.0,0.0,300.0,439.9661,232.0381,388.8000003333,96.5779,282260.25145499996
1952,RegionD,100.8383333333,369.491667,1059.81,411.74,321.16,0.4027,367.2337,180.0,645.0213,0.0,0.0,0.0,0.0,900.0,187.2337,147.885,470.3300003333,234.78869999999995,93396.00363800001
1952,RegionE,120.686,350.104,1059.81,363.86,283.81,0.211,211.8555,220.0,463.178,0.0,0.0,0.0,0.0,820.0,-8.1445,44.7015,470.78999999999996,376.63199999999995,14647.542230000006
1952,RegionF,72.6413333333,381.018667,1059.81,383.01,298.75,0.2493,253.5052,220.0,517.167,0.0,0.0,0.0,0.0,850.0,33.5052,63.1988,453.6600003333,322.6429999999999,31370.026652
1953,RegionA,17.8613333333,385.338667,1089.78,689.16,0.0,0.582,474.7752,0.0,1020.2352,0.0,0.0,0.0,0.0,350.0,474.7752,276.3192,403.2000003333,69.54480000000001,327196.076832
1953,RegionB,14.104,379.496,1089.78,660.44,0.0,0.5445,447.5302,0.0,1005.9502,0.0,0.0,0.0,0.0,320.0,447.5302,243.6802,393.59999999999997,83.82979999999998,295566.845288
1953,RegionC,8.9013333333,379.898667,1089.78,641.3,0.0,0.5163,435.8,0.0,989.036,0.0,0.0,0.0,0.0,300.0,435.8,225.0036,388.8000003333,100.74400000000003,279478.54
1953,RegionD,113.255,337.745,1089.78,411.58,321.03,0.3943,347.6585,180.0,680.1585,0.0,0.0,0.0,0.0,900.0,167.6585,137.0817,451.0,229.62149999999997,85303.88543
1953,RegionE,106.1596666667,325.360333,1089.78,363.72,283.7,0.2065,174.0756,220.0,504.4556,0.0,0.0,0.0,0.0,820.0,-45.9244,35.9466,431.5199996667,365.32439999999997,900.7772320000076
1953,RegionF,67.124,374.916,1089.78,382.87,298.64,0.2441,255.7299,220.0,564.1191,0.0,0.0,0.0,0.0,850.0,35.7299,62.4237,442.03999999999996,305.66089999999997,32210.506813
1954,RegionA,30.416,372.784,1100.0,688.9,0.0,0.5713,470.8368,0.0,1026.5168,0.0,0.0,0.0,0.0,350.0,470.8368,268.9891,403.2,73.4831999999999,324359.47151999996
1954,RegionB,11.5263333333,382.073667,1100.0,660.2,0.0,0.5344,443.6856,0.0,1012.3256,0.0,0.0,0.0,0.0,320.0,443.6856,237.1056,393.6000003333,87.67439999999999,292921.23312000005
1954,RegionC,7.924,380.876,1100.0,641.06,0.0,0.5068,431.9179,0.0,995.3739,0.0,0.0,0.0,0.0,300.0,431.9179,218.896,388.79999999999995,104.62609999999995,276885.28897399997
1954,RegionD,136.2416666667,263.068333,1100.0,411.43,320.92,0.387,304.1145,180.0,712.9977,0.0,0.0,0.0,0.0,900.0,124.1145,117.6923,399.30999966670004,207.0023,67356.22873500001
1954,RegionE,77.952,324.008,1100.0,363.59,283.6,0.2027,147.7783,220.0,525.3283,0.0,0.0,0.0,0.0,820.0,-72.2217,29.9547,401.96,354.6717,-8661.287903000011
1954,RegionF,70.6386666667,345.421333,1100.0,382.72,298.52,0.2396,248.3462,220.0,599.95,0.0,0.0,0.0,0.0,850.0,28.3462,59.5038,416.05999966670004,280.04999999999995,29372.657664000013
1955,RegionA,25.3656666667,360.214333,1089.78,688.66,0.0,0.5629,447.0269,0.0,1016.2739,0.0,0.0,0.0,0.0,350.0,447.0269,251.6314,385.5799996667,73.50609999999995,307849.544954
1955,RegionB,9.9986666667,345.941333,1089.78,659.97,0.0,0.5266,398.2478,0.0,1007.5088,0.0,0.0,0.0,0.0,320.0,398.2478,209.7173,355.9399996667,82.27120000000002,262831.600566
1955,RegionC,10.2653333333,378.534667,1089.78,640.84,0.0,0.4994,428.5843,0.0,981.8203,0.0,0.0,0.0,0.0,300.0,428.5843,214.035,388.80000033330003,107.9597,274653.962812
1955,RegionD,135.6166666667,245.173333,1089.78,411.28,320.8,0.3814,286.9813,180.0,709.3501,0.0,0.0,0.0,0.0,900.0,106.9813,109.4547,380.78999966670006,200.42989999999998,60285.66906399999
1955,RegionE,69.0603333333,330.359667,1089.78,363.46,283.5,0.1998,137.8665,220.0,508.3715,0.0,0.0,0.0,0.0,820.0,-82.1335,27.5457,399.4200003333,361.40849999999995,-12261.04191
1955,RegionF,63.4306666667,311.999333,1089.78,382.59,298.42,0.2361,230.019,220.0,623.0029,0.0,0.0,0.0,0.0,850.0,10.019,54.3075,375.4299996667,246.77710000000002,22350.569209999987
1956,RegionA,23.8226666667,337.907333,1059.81,688.43,0.0,0.5575,417.0479,0.0,988.5224,0.0,0.0,0.0,0.0,350.0,417.0479,232.5042,361.7299996667,71.2876,287108.285797
1956,RegionB,8.9953333333,342.764667,1059.81,659.74,0.0,0.5216,391.307,0.0,976.241,0.0,0.0,0.0,0.0,320.0,391.307,204.1057,351.76000033329996,83.56899999999996,258160.88018
1956,RegionC,13.372,349.408,1059.81,640.62,0.0,0.4946,397.5149,0.0,956.6885,0.0,0.0,0.0,0.0,300.0,397.5149,196.6109,362.78000000000003,103.12149999999997,254655.995238
1956,RegionD,156.0213333333,193.890667,1059.81,411.14,320.69,0.3777,261.5749,180.0,693.4975,0.0,0.0,0.0,0.0,900.0,81.5749,98.7968,349.9120003333,186.3125,49819.70438600001
1956,RegionE,61.64,281.43,1059.81,363.34,283.41,0.1978,115.7861,220.0,526.7586,0.0,0.0,0.0,0.0,820.0,-104.2139,22.9025,343.07,313.05139999999994,-20280.47842600001
1956,RegionF,43.4306666667,302.579333,1059.81,382.46,298.32,0.2338,216.184,220.0,616.5613,0.0,0.0,0.0,0.0,850.0,-3.816,50.5438,346.0099996667,223.24869999999999,17051.332639999993
1957,RegionA,25.0476666667,308.178333,1012.13,688.21,0.0,0.5554,382.8367,0.0,945.1116,0.0,0.0,0.0,0.0,350.0,382.8367,212.6275,333.22599966670003,67.01840000000004,263472.045307
1957,RegionB,16.873,320.813,1012.13,659.53,0.0,0.5196,374.2844,0.0,930.5383,0.0,0.0,0.0,0.0,320.0,374.2844,194.4782,337.686,81.59169999999995,246851.790332
1957,RegionC,7.3096666667,324.947333,1012.13,640.42,0.0,0.4927,362.6953,0.0,916.3106,0.0,0.0,0.0,0.0,300.0,362.6953,178.7,332.25699966670004,95.81939999999997,232277.32402599996
1957,RegionD,136.165,197.267,1012.13,411.01,320.59,0.3763,247.9762,180.0,653.3132,0.0,0.0,0.0,0.0,900.0,67.9762,93.3135,333.432,178.81679999999994,44214.49796200001
1957,RegionE,64.0186666667,274.449333,1012.13,363.22,283.31,0.1971,116.8279,220.0,485.8729,0.0,0.0,0.0,0.0,820.0,-103.1721,23.0268,338.46799966670005,306.2571,-19893.97016199999
1957,RegionF,38.0606666667,295.449333,1012.13,382.34,298.23,0.2329,210.9129,220.0,579.4852,0.0,0.0,0.0,0.0,850.0,-9.0871,49.1216,333.5099996667,212.64480000000003,15029.838185999994
1958,RegionA,12.0466666667,285.433333,950.0,688.0,0.0,0.5567,341.3583,0.0,889.7603,0.0,0.0,0.0,0.0,350.0,341.3583,190.0342,297.4799996667,60.23969999999997,234854.5104
1958,RegionB,35.1826666667,274.548333,950.0,659.34,0.0,0.5208,342.8723,0.0,874.7354,0.0,0.0,0.0,0.0,320.0,342.8723,178.5679,309.73099966670003,75.26459999999997,226069.422282
1958,RegionC,10.5933333333,302.423667,950.0,640.22,0.0,0.4939,341.2512,0.0,859.2877,0.0,0.0,0.0,0.0,300.0,341.2512,168.544,313.0170003333,90.71230000000003,218475.843264
1958,RegionD,116.9233333333,197.298667,950.0,410.89,320.49,0.3771,233.2784,180.0,601.0742,0.0,0.0,0.0,0.0,900.0,53.2784,87.9693,314.2220003333,168.92579999999998,38163.561775999995
1958,RegionE,34.94,278.232,950.0,363.11,283.23,0.1975,115.1359,220.0,453.6709,0.0,0.0,0.0,0.0,820.0,-104.8641,22.7393,313.172,276.3291,-20503.603351000005
1958,RegionF,36.14,276.784,950.0,382.22,298.13,0.2335,198.7068,220.0,531.2932,0.0,0.0,0.0,0.0,850.0,-21.2932,46.398,312.924,198.70680000000004,10361.113096000001
1959,RegionA,14.82,270.974,877.65,687.81,0.0,0.5613,328.343,0.0,820.1711,0.0,0.0,0.0,0.0,350.0,328.343,184.2989,285.794,57.47889999999995,225837.59883
1959,RegionB,36.0113333333,242.953667,877.65,659.15,0.0,0.5251,309.1993,0.0,810.2465,0.0,0.0,0.0,0.0,320.0,309.1993,162.3605,278.9650003333,67.40350000000001,203808.71859499998
1959,RegionC,17.5443333333,273.348667,877.65,640.04,0.0,0.4979,317.5419,0.0,793.7596,0.0,0.0,0.0,0.0,300.0,317.5419,158.1041,290.8930003333,83.8904,203239.517676
1959,RegionD,97.324,191.849,877.65,410.77,320.4,0.3802,215.0604,180.0,542.569,0.0,0.0,0.0,0.0,900.0,35.0604,81.766,289.173,155.08100000000002,30668.360508000005
1959,RegionE,73.2566666667,201.794333,877.65,363.01,283.15,0.1992,110.9558,220.0,424.7921,0.0,0.0,0.0,0.0,820.0,-109.0442,22.1024,275.0509996667,232.85789999999997,-22014.935041999997
1959,RegionF,38.6706666667,252.067333,877.65,382.12,298.05,0.2354,183.8638,220.0,472.2765,0.0,0.0,0.0,0.0,850.0,-36.1362,43.2815,290.7379996667,185.37349999999998,4687.035256000003
1960,RegionA,12.9863333333,246.953667,800.0,687.63,0.0,0.5688,299.6916,0.0,748.7726,0.0,0.0,0.0,0.0,350.0,299.6916,170.4646,259.9400003333,51.22739999999999,206076.934908
1960,RegionB,46.5233333333,201.916667,800.0,658.97,0.0,0.5321,276.3711,0.0,740.9771,0.0,0.0,0.0,0.0,320.0,276.3711,147.0571,248.4400003333,59.02290000000005,182120.26376700003
1960,RegionC,15.8,222.429,800.0,639.87,0.0,0.5046,261.0386,0.0,732.2826,0.0,0.0,0.0,0.0,300.0,261.0386,131.7201,238.229,67.7174,167030.76898199998
1960,RegionD,103.7293333333,146.730667,800.0,410.67,320.32,0.3853,187.23,180.0,486.6412,0.0,0.0,0.0,0.0,900.0,7.23,72.1397,250.4600003333,133.35879999999997,19232.144099999998
1960,RegionE,67.228,194.422,800.0,362.91,283.07,0.2018,117.7425,220.0,370.68,0.0,0.0,0.0,0.0,820.0,-102.2575,23.7604,261.65,209.32,-19545.469325
1960,RegionF,47.0416666667,212.318333,800.0,382.01,297.97,0.2385,162.0458,220.0,412.6586,0.0,0.0,0.0,0.0,850.0,-57.9542,38.6479,259.3599996667,167.34140000000002,-3650.283942000002
1961,RegionA,25.072,208.288,722.35,996.81,0.0,0.5788,225.5488,0.0,677.8628,0.0,0.0,0.0,45.0,301.087,225.5488,130.5476,233.36,44.48720000000003,224829.299328
1961,RegionB,43.764,162.976,722.35,955.28,0.0,0.5414,190.8136,0.0,674.5646,0.0,0.0,0.0,40.5,275.9783,190.8136,103.3065,206.74,47.78539999999998,182280.415808
1961,RegionC,17.5643333333,196.305667,722.35,927.59,0.0,0.5134,197.5044,0.0,662.9638,0.0,0.0,0.0,38.25,258.4239,197.5044,101.3988,213.8700003333,59.38620000000003,183203.10639600002
1961,RegionD,122.1886666667,79.671333,722.35,595.32,464.35,0.3921,0.0,180.0,436.1004,0.0,0.0,0.0,152.1312,736.4181,-180.0,0.0,201.8599996667,106.24960000000004,-83583.0
1961,RegionE,89.8373333333,174.562667,722.35,526.1,410.36,0.2054,0.0,220.0,305.1779,0.0,0.0,0.0,133.3279,676.6367,-220.0,0.0,264.4000003333,197.1721,-90279.2
1961,RegionF,37.8233333333,201.146667,722.35,553.78,431.95,0.2427,0.0,220.0,345.2706,0.0,0.0,0.0,146.4125,692.5672,-220.0,0.0,238.9700003333,157.07940000000002,-95029.0
1962,RegionA,12.4093333333,212.910667,650.0,996.59,0.0,0.5904,218.1174,0.0,608.9354,0.0,0.0,0.0,45.0,252.1739,218.1174,128.7765,225.3200003333,41.06460000000004,217373.619666
1962,RegionB,24.568,208.952,650.0,955.06,0.0,0.5523,222.7354,0.0,597.9834,0.0,0.0,0.0,40.5,231.9565,222.7354,123.0168,233.52,52.01660000000004,212725.671124
1962,RegionC,18.3566666667,230.613333,650.0,927.38,0.0,0.5237,238.3308,0.0,583.0022,0.0,0.0,0.0,38.25,216.8478,238.3308,124.8138,248.9699996667,66.99779999999998,221023.21730400002
1962,RegionD,158.5596666667,106.530333,650.0,595.18,464.24,0.4,19.8925,180.0,332.5773,0.0,0.0,0.0,182.0,540.7191,-160.1075,7.957,265.0899996667,137.42270000000002,-71723.58185
1962,RegionE,90.22,158.82,650.0,525.98,410.26,0.2095,0.0,220.0,258.785,0.0,0.0,0.0,140.085,526.0077,-220.0,0.0,249.04,171.21499999999997,-90257.2
1962,RegionF,53.524,171.276,650.0,553.66,431.85,0.2476,0.0,220.0,278.6871,0.0,0.0,0.0,134.1831,548.2843,-220.0,0.0,224.8,151.3129,-95007.0
1963,RegionA,5.5793333333,231.330667,587.87,996.38,0.0,0.603,233.9657,0.0,547.0072,0.0,0.0,0.0,45.0,203.2609,233.9657,141.0813,236.91000033330002,40.86279999999999,233118.744166
1963,RegionB,23.0673333333,221.262667,587.87,954.87,0.0,0.5641,237.3076,0.0,535.8321,0.0,0.0,0.0,40.5,187.9348,237.3076,133.8652,244.3300003333,52.037900000000036,226597.908012
1963,RegionC,14.1326666667,215.017333,587.87,927.19,0.0,0.5349,218.6008,0.0,528.4938,0.0,0.0,0.0,38.25,175.2717,218.6008,116.9296,229.1499996667,59.37620000000004,202684.475752
1963,RegionD,158.7446666667,86.045333,587.87,595.06,464.15,0.4085,6.6991,180.0,283.2379,0.0,0.0,0.0,182.0,345.0202,-173.3009,2.7366,244.7899996667,124.63209999999998,-79560.633554
1963,RegionE,78.55,154.74,587.87,525.87,410.18,0.214,0.0,220.0,207.4831,0.0,0.0,0.0,131.2256,384.9049,-220.0,0.0,233.29000000000002,160.3869,-90239.6
1963,RegionF,51.4466666667,162.663333,587.87,553.55,431.77,0.2529,0.0,220.0,219.8176,0.0,0.0,0.0,123.8673,415.0936,-220.0,0.0,214.1099996667,148.0524,-94989.4
1964,RegionA,7.67,247.16,540.19,996.2,0.0,0.6155,257.738,0.0,498.9075,0.0,0.0,0.0,45.0,154.3478,257.738,158.6378,254.82999999999998,41.28250000000003,256758.5956
1964,RegionB,21.7006666667,236.569333,540.19,954.69,0.0,0.5758,255.8648,0.0,487.8903,0.0,0.0,0.0,40.5,143.913,255.8648,147.327,258.2699996667,52.29970000000003,244271.56591200002
1964,RegionC,4.84,248.06,540.19,927.02,0.0,0.546,247.9316,0.0,477.3696,0.0,0.0,0.0,38.25,133.6957,247.9316,135.3707,252.9,62.82040000000006,229837.551832
1964,RegionD,158.7386666667,63.401333,540.19,594.95,464.06,0.417,0.0,180.0,249.2977,0.0,0.0,0.0,173.4469,158.5182,-180.0,0.0,222.1399996667,110.89230000000006,-83530.8
1964,RegionE,104.3573333333,111.562667,540.19,525.77,410.1,0.2184,0.0,215.4598,176.2853,0.0,0.0,0.0,121.455,254.3081,-215.4598,0.0,215.9200003333,148.44490000000008,-88360.06398
1964,RegionF,58.5783333333,197.521667,540.19,553.44,431.68,0.2581,0.0,196.9284,161.1233,0.0,0.0,0.0,143.1087,261.2133,-196.9284,0.0,256.1000003333,182.13830000000004,-85010.051712
1965,RegionA,8.3706666667,261.959333,510.22,996.04,0.0,0.6272,276.152,0.0,466.4265,0.0,0.0,0.0,45.0,105.4348,276.152,173.2026,270.3299996667,43.79350000000005,275058.43808
1965,RegionB,19.537,258.443,510.22,954.53,0.0,0.5868,278.4821,0.0,453.9291,0.0,0.0,0.0,40.5,99.8913,278.4821,163.4133,277.97999999999996,56.29090000000002,265819.518913
1965,RegionC,16.9993333333,241.970667,510.22,926.87,0.0,0.5564,254.8005,0.0,445.8919,0.0,0.0,0.0,38.25,92.1196,254.8005,141.771,258.9700003333,64.3281,236166.939435
1965,RegionD,143.3176666667,110.512333,510.22,594.85,463.98,0.4249,136.9913,180.0,206.0308,0.0,0.0,0.0,63.7219,90.0,-43.0087,58.2076,253.82999966670002,124.18920000000003,-2027.125195000015
1965,RegionE,102.5093333333,147.470667,510.22,525.69,410.04,0.2226,0.0,186.0973,152.2614,0.0,0.0,0.0,140.6138,103.1105,-186.0973,0.0,249.98000033329998,171.8613,-76307.336892
1965,RegionF,64.762,212.848,510.22,553.35,431.61,0.263,0.0,169.0198,138.2889,0.0,0.0,0.0,149.6534,100.2956,-169.0198,0.0,277.61,202.91129999999998,-72950.635878
1966,RegionA,10.2773333333,291.962667,500.0,618.14,0.0,0.6373,359.0611,0.0,396.9127,54.1245,0.0,54.1245,0.0,155.7705,359.0611,228.8297,302.24000033330003,48.962800000000016,221950.028354
1966,RegionB,31.0666666667,254.003333,500.0,592.38,0.0,0.5962,327.1178,0.0,392.7733,49.5,0.0,49.5,0.0,145.9263,327.1178,195.0276,285.0699996667,57.726699999999994,193778.042364
1966,RegionC,28.06,246.02,500.0,575.21,0.0,0.5653,310.1489,0.0,385.1685,46.75,0.0,46.75,0.0,135.5971,310.1489,175.3272,274.08,68.0815,178400.74876900003
1966,RegionD,103.8156666667,180.314333,500.0,369.17,287.95,0.4317,227.304,159.9917,130.9023,72.7235,0.0,72.7235,0.0,158.3601,67.3123,98.1271,284.1299996667,136.38250000000002,37844.20766500001
1966,RegionE,117.6766666667,198.903333,500.0,326.24,254.47,0.2261,178.0762,124.2345,101.6464,56.4702,0.0,56.4702,0.0,156.1925,53.8417,40.263,316.5799996667,217.6489,26481.626273000005
1966,RegionF,51.616,248.624,500.0,343.41,267.86,0.2673,156.335,121.0133,99.0109,55.006,0.0,55.006,0.0,152.0013,35.3217,41.7883,300.24,224.96980000000002,21272.379812000006
1967,RegionA,12.1036666667,343.796333,510.22,618.06,0.0,0.645,422.8092,0.0,398.2565,54.3077,0.0,54.3077,0.0,206.2767,422.8092,272.7119,355.8999996667,57.6558,261321.45415199996
1967,RegionB,19.624,279.206,510.22,592.31,0.0,0.6034,342.9074,0.0,400.2069,49.5,0.0,49.5,0.0,191.9613,342.9074,206.9103,298.83000000000004,60.51310000000001,203107.48209399998
1967,RegionC,18.1316666667,330.988333,510.22,575.14,0.0,0.5722,395.0642,0.0,376.7486,46.75,0.0,46.75,0.0,179.0746,395.0642,226.0557,349.1199996667,86.72140000000002,227217.223988
1967,RegionD,126.643,200.227,510.22,369.12,287.91,0.4369,264.0956,156.6057,128.1319,71.1844,0.0,71.1844,0.0,225.2734,107.4899,115.3834,326.87,154.29800000000003,52394.620784999985
1967,RegionE,73.0286666667,250.621333,510.22,326.2,254.44,0.2289,182.0531,126.5927,103.5758,57.5421,0.0,57.5421,0.0,210.2821,55.4604,41.672,323.6499996667,222.50940000000003,27175.474632
1967,RegionF,46.36,277.07,510.22,343.37,267.83,0.2705,163.3058,115.6187,94.5971,52.5539,0.0,52.5539,0.0,201.402,47.6871,44.1742,323.43,247.45030000000003,25108.156125
1968,RegionA,7.5203333333,334.759667,540.19,446.33,0.0,0.6498,424.6286,0.0,429.7406,55.0,18.0,73.0,0.0,274.1667,424.6286,275.9237,342.2800003333,55.44940000000008,189524.483038
1968,RegionB,14.1986666667,343.711333,540.19,427.74,0.0,0.6079,426.9017,0.0,418.2132,49.5,16.2,65.7,0.0,253.0623,426.9017,259.5136,357.9099996667,72.47680000000008,182602.933158
1968,RegionC,19.989,330.001,540.19,415.34,0.0,0.5764,411.3487,0.0,406.5025,46.75,15.3,62.05,0.0,236.7811,411.3487,237.1014,349.98999999999995,86.93750000000006,170849.569058
1968,RegionD,149.28,221.14,540.19,266.56,207.92,0.4402,363.9424,161.7417,132.3341,73.519,62.4,135.919,0.0,353.0373,202.2007,160.2074,370.41999999999996,172.5952,63383.15188000001
1968,RegionE,94.2,261.16,540.19,235.57,183.74,0.2306,257.49,130.1872,106.5168,59.176,57.6,116.776,0.0,320.0516,127.3028,59.3772,355.36,244.31000000000006,36736.323172000004
1968,RegionF,67.1526666667,283.867333,540.19,247.96,193.41,0.2725,232.9858,117.6474,96.2569,53.4761,60.0,113.4761,0.0,308.0695,115.3384,63.4886,351.01999966669996,272.80960000000005,35016.975334
1969,RegionA,43.26,343.9,587.87,446.3,0.0,0.6513,477.9461,0.0,470.1501,55.0,18.0,73.0,0.0,342.0567,477.9461,311.2863,387.15999999999997,62.719899999999996,213307.34443
1969,RegionB,19.7466666667,354.293333,587.87,427.7,0.0,0.6093,445.4109,0.0,462.6269,49.5,16.2,65.7,0.0,314.1633,445.4109,271.3889,374.0399996667,75.74310000000003,190502.24193000002
1969,RegionC,19.045,364.525,587.87,415.31,0.0,0.5778,449.3478,0.0,445.8412,46.75,15.3,62.05,0.0,294.4876,449.3478,259.6332,383.57,95.27879999999999,186618.634818
1969,RegionD,125.7646666667,236.215333,587.87,266.54,207.9,0.4412,358.4604,180.0,156.4768,84.1192,62.4,146.5192,0.0,490.7653,178.4604,158.1527,361.9799996667,167.27400000000003,58122.03501600001
1969,RegionE,104.9106666667,271.189333,587.87,235.55,183.73,0.2311,269.1562,144.8925,118.5484,65.8602,57.6,123.4602,0.0,436.1042,124.2637,62.202,376.0999996667,258.5689,36778.64388500001
1969,RegionF,69.7916666667,316.068333,587.87,247.94,193.39,0.2731,247.2179,125.4201,102.6165,57.0091,60.0,117.0091,0.0,418.0581,121.7978,67.5152,385.8599996667,302.8243,37040.212987
1970,RegionA,43.7066666667,330.553333,650.0,446.27,0.0,0.6495,453.1621,0.0,589.3699,0.0,8.5412,8.5412,0.0,350.0,453.1621,294.3288,374.2599996667,60.63009999999997,202232.650367
